participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
81,25,pretest,1,n,FALSE,878.56,Late,1,Late,,n,n,1
81,25,pretest,2,v,FALSE,427.93,Good,2,Good,,v,v,1
81,25,pretest,3,n,FALSE,351.15,Good,2,Good,,n,n,1
81,25,pretest,4,n,FALSE,397.92,Good,2,Good,,n,n,1
81,25,pretest,5,m,FALSE,312.21,Good,2,Good,,m,m,1
81,25,pretest,6,b,FALSE,383.02,Good,2,Good,,b,b,1
81,25,pretest,7,n,FALSE,807.46,Late,1,Late,,n,n,1
81,25,pretest,7,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
81,25,pretest,8,v,FALSE,439.33,Good,2,Good,,v,v,1
81,25,pretest,9,v,FALSE,428.44,Good,2,Good,,v,v,1
81,25,pretest,10,b,FALSE,348.2,Good,2,Good,,b,b,1
81,25,pretest,11,n,FALSE,412.92,Good,2,Good,,n,n,1
81,25,pretest,12,m,FALSE,312.17,Good,2,Good,,m,m,1
81,25,pretest,13,n,FALSE,381.97,Good,2,Good,,n,n,1
81,25,pretest,14,m,FALSE,379.99,Good,2,Good,,m,m,1
81,25,pretest,15,m,FALSE,381.91,Good,2,Good,,m,m,1
81,25,pretest,16,v,FALSE,363.07,Good,2,Good,,v,v,1
81,25,pretest,17,v,FALSE,329.14,Good,2,Good,,v,v,1
81,25,pretest,18,b,FALSE,269.28,Good,2,Good,,b,b,1
81,25,pretest,19,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
81,25,pretest,19,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,pretest,19,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,pretest,19,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,pretest,20,v,FALSE,467.09,Good,2,Good,,v,v,1
81,25,pretest,21,m,FALSE,398.03,Good,2,Good,,m,m,1
81,25,pretest,22,b,FALSE,481.49,Good,2,Good,,b,b,1
81,25,pretest,23,n,FALSE,314.68,Good,2,Good,,n,n,1
81,25,pretest,24,m,FALSE,299.24,Good,2,Good,,m,m,1
81,25,pretest,25,v,FALSE,314.14,Good,2,Good,,v,v,1
81,25,pretest,26,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
81,25,pretest,26,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,pretest,27,v,FALSE,450.74,Good,2,Good,,v,v,1
81,25,pretest,28,m,FALSE,450.79,Good,2,Good,,m,m,1
81,25,pretest,29,n,FALSE,511.76,Late,1,Late,,n,n,1
81,25,pretest,30,m,FALSE,379.49,Good,2,Good,,m,m,1
81,25,pretest,31,b,FALSE,296.85,Good,2,Good,,b,b,1
81,25,pretest,32,m,FALSE,368.06,Good,2,Good,,m,m,1
81,25,pretest,33,v,FALSE,382.04,Good,2,Good,,v,v,1
81,25,pretest,34,v,FALSE,351.09,Good,2,Good,,v,v,1
81,25,pretest,35,b,FALSE,230.5,Good,2,Good,,b,b,1
81,25,pretest,36,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
81,25,pretest,36,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,pretest,37,b,FALSE,429.82,Good,2,Good,,b,b,1
81,25,pretest,38,m,FALSE,381.5,Good,2,Good,,m,m,1
81,25,pretest,39,b,FALSE,351.03,Good,2,Good,,b,b,1
81,25,pretest,40,b,FALSE,349.64,Good,2,Good,,b,b,1
81,25,pretest,41,n,FALSE,360.07,Good,2,Good,,n,n,1
81,25,pretest,42,n,FALSE,418.19,Good,2,Good,,n,n,1
81,25,pretest,43,m,FALSE,666.29,Late,1,Late,,m,m,1
81,25,pretest,44,v,FALSE,466.18,Good,2,Good,,v,v,1
81,25,pretest,45,n,FALSE,370.05,Good,2,Good,,n,n,1
81,25,pretest,46,m,FALSE,283.83,Good,2,Good,,m,m,1
81,25,pretest,47,m,FALSE,316.75,Good,2,Good,,m,m,1
81,25,pretest,48,m,FALSE,267.24,Good,2,Good,,m,m,1
81,25,pretest,49,v,FALSE,363.8,Good,2,Good,,v,v,1
81,25,pretest,50,m,FALSE,296.11,Good,2,Good,,m,m,1
81,25,main,1,b,FALSE,330.19,Good,2,Good,,b,b,1
81,25,main,2,v,FALSE,397.88,Good,2,Good,,v,v,1
81,25,main,3,n,FALSE,378.97,Good,2,Good,,n,n,1
81,25,main,4,b,FALSE,352.0,Good,2,Good,,b,b,1
81,25,main,5,m,FALSE,413.9,Good,2,Good,,m,m,1
81,25,main,6,v,FALSE,346.83,Good,2,Good,,v,v,1
81,25,main,7,b,FALSE,298.31,Good,2,Good,,b,b,1
81,25,main,8,n,FALSE,365.58,Good,2,Good,,n,n,1
81,25,main,9,m,FALSE,298.2,Good,2,Good,,m,m,1
81,25,main,10,b,FALSE,296.31,Good,2,Good,,b,b,1
81,25,main,11,b,FALSE,328.26,Good,2,Good,,b,b,1
81,25,main,12,v,FALSE,400.49,Good,2,Good,,v,v,1
81,25,main,13,n,FALSE,381.99,Good,2,Good,,n,n,1
81,25,main,14,b,FALSE,396.89,Good,2,Good,,b,b,1
81,25,main,15,m,FALSE,745.69,Late,1,Late,,m,m,1
81,25,main,16,v,FALSE,449.41,Good,2,Good,,v,v,1
81,25,main,17,b,FALSE,379.04,Good,2,Good,,b,b,1
81,25,main,18,n,FALSE,397.93,Good,2,Good,,n,n,1
81,25,main,19,m,FALSE,316.94,Good,2,Good,,m,m,1
81,25,main,20,b,FALSE,446.3,Good,2,Good,,b,b,1
81,25,main,21,b,FALSE,389.62,Good,2,Good,,b,b,1
81,25,main,22,v,FALSE,382.04,Good,2,Good,,v,v,1
81,25,main,23,n,FALSE,265.33,Good,2,Good,,n,n,1
81,25,main,24,b,FALSE,363.03,Good,2,Good,,b,b,1
81,25,main,25,m,FALSE,343.78,Good,2,Good,,m,m,1
81,25,main,26,v,FALSE,351.04,Good,2,Good,,v,v,1
81,25,main,27,b,FALSE,348.08,Good,2,Good,,b,b,1
81,25,main,28,n,FALSE,428.85,Good,2,Good,,n,n,1
81,25,main,29,m,FALSE,409.02,Good,2,Good,,m,m,1
81,25,main,30,b,FALSE,465.38,Good,2,Good,,b,b,1
81,25,main,31,b,FALSE,382.06,Good,2,Good,,b,b,1
81,25,main,32,v,FALSE,381.61,Good,2,Good,,v,v,1
81,25,main,33,n,FALSE,382.95,Good,2,Good,,n,n,1
81,25,main,34,b,FALSE,300.23,Good,2,Good,,b,b,1
81,25,main,35,m,FALSE,315.75,Good,2,Good,,m,m,1
81,25,main,36,v,FALSE,347.08,Good,2,Good,,v,v,1
81,25,main,37,b,FALSE,263.35,Good,2,Good,,b,b,1
81,25,main,38,n,FALSE,314.14,Good,2,Good,,n,n,1
81,25,main,39,m,FALSE,343.75,Good,2,Good,,m,m,1
81,25,main,40,b,FALSE,250.47,Good,2,Good,,b,b,1
81,25,main,41,b,FALSE,247.41,Good,2,Good,,b,b,1
81,25,main,42,v,FALSE,299.66,Good,2,Good,,v,v,1
81,25,main,43,n,FALSE,578.23,Late,1,Late,,n,n,1
81,25,main,44,b,FALSE,349.2,Good,2,Good,,b,b,1
81,25,main,45,m,FALSE,301.83,Good,2,Good,,m,m,1
81,25,main,46,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,46,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
81,25,main,47,b,FALSE,280.31,Good,2,Good,,b,b,1
81,25,main,48,n,FALSE,364.98,Good,2,Good,,n,n,1
81,25,main,49,m,FALSE,297.22,Good,2,Good,,m,m,1
81,25,main,50,b,FALSE,267.35,Good,2,Good,,b,b,1
81,25,main,51,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
81,25,main,51,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
81,25,main,52,v,FALSE,411.92,Good,2,Good,,v,v,1
81,25,main,53,n,FALSE,428.41,Good,2,Good,,n,n,1
81,25,main,54,b,FALSE,394.59,Good,2,Good,,b,b,1
81,25,main,55,m,FALSE,329.67,Good,2,Good,,m,m,1
81,25,main,56,v,FALSE,678.82,Late,1,Late,,v,v,1
81,25,main,57,b,FALSE,397.37,Good,2,Good,,b,b,1
81,25,main,58,n,FALSE,428.91,Good,2,Good,,n,n,1
81,25,main,59,m,FALSE,382.09,Good,2,Good,,m,m,1
81,25,main,60,b,FALSE,381.37,Good,2,Good,,b,b,1
81,25,main,61,b,FALSE,314.48,Good,2,Good,,b,b,1
81,25,main,62,v,FALSE,395.47,Good,2,Good,,v,v,1
81,25,main,63,n,FALSE,976.2,Late,1,Late,,n,n,1
81,25,main,64,b,FALSE,525.64,Late,1,Late,,b,b,1
81,25,main,65,m,FALSE,344.1,Good,2,Good,,m,m,1
81,25,main,66,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,66,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
81,25,main,67,b,FALSE,496.61,Good,2,Good,,b,b,1
81,25,main,68,n,FALSE,464.24,Good,2,Good,,n,n,1
81,25,main,69,m,FALSE,435.75,Good,2,Good,,m,m,1
81,25,main,70,b,FALSE,413.43,Good,2,Good,,b,b,1
81,25,main,71,b,FALSE,361.66,Good,2,Good,,b,b,1
81,25,main,72,v,FALSE,414.04,Good,2,Good,,v,v,1
81,25,main,73,n,FALSE,1005.95,Miss,-2,Miss!,timeout,,n,0
81,25,main,74,b,FALSE,547.48,Late,1,Late,,b,b,1
81,25,main,75,m,FALSE,437.35,Good,2,Good,,m,m,1
81,25,main,76,v,FALSE,443.34,Good,2,Good,,v,v,1
81,25,main,77,b,FALSE,394.95,Good,2,Good,,b,b,1
81,25,main,78,n,FALSE,380.99,Good,2,Good,,n,n,1
81,25,main,79,m,FALSE,396.44,Good,2,Good,,m,m,1
81,25,main,80,b,FALSE,378.45,Good,2,Good,,b,b,1
81,25,main,81,b,FALSE,363.07,Good,2,Good,,b,b,1
81,25,main,82,v,FALSE,431.52,Good,2,Good,,v,v,1
81,25,main,83,n,FALSE,415.57,Good,2,Good,,n,n,1
81,25,main,84,b,FALSE,351.6,Good,2,Good,,b,b,1
81,25,main,85,m,FALSE,328.14,Good,2,Good,,m,m,1
81,25,main,86,v,FALSE,396.94,Good,2,Good,,v,v,1
81,25,main,87,b,FALSE,298.21,Good,2,Good,,b,b,1
81,25,main,88,n,FALSE,345.56,Good,2,Good,,n,n,1
81,25,main,89,m,FALSE,332.97,Good,2,Good,,m,m,1
81,25,main,90,b,FALSE,344.16,Good,2,Good,,b,b,1
81,25,main,91,b,FALSE,362.76,Good,2,Good,,b,b,1
81,25,main,92,v,FALSE,415.34,Good,2,Good,,v,v,1
81,25,main,93,n,FALSE,345.03,Good,2,Good,,n,n,1
81,25,main,94,b,FALSE,349.37,Good,2,Good,,b,b,1
81,25,main,95,m,FALSE,331.13,Good,2,Good,,m,m,1
81,25,main,96,v,FALSE,360.6,Good,2,Good,,v,v,1
81,25,main,97,b,FALSE,327.99,Good,2,Good,,b,b,1
81,25,main,98,n,FALSE,366.99,Good,2,Good,,n,n,1
81,25,main,99,m,FALSE,325.8,Good,2,Good,,m,m,1
81,25,main,100,b,FALSE,335.9,Good,2,Good,,b,b,1
81,25,main,101,b,FALSE,309.73,Good,2,Good,,b,b,1
81,25,main,102,v,FALSE,365.43,Good,2,Good,,v,v,1
81,25,main,103,n,FALSE,345.07,Good,2,Good,,n,n,1
81,25,main,104,b,FALSE,334.31,Good,2,Good,,b,b,1
81,25,main,105,m,FALSE,345.13,Good,2,Good,,m,m,1
81,25,main,106,v,FALSE,362.07,Good,2,Good,,v,v,1
81,25,main,107,b,FALSE,302.07,Good,2,Good,,b,b,1
81,25,main,108,n,FALSE,312.15,Good,2,Good,,n,n,1
81,25,main,109,m,FALSE,364.09,Good,2,Good,,m,m,1
81,25,main,110,b,FALSE,300.23,Good,2,Good,,b,b,1
81,25,main,111,b,FALSE,314.2,Good,2,Good,,b,b,1
81,25,main,112,v,FALSE,347.61,Good,2,Good,,v,v,1
81,25,main,113,n,FALSE,366.12,Good,2,Good,,n,n,1
81,25,main,114,b,FALSE,347.17,Good,2,Good,,b,b,1
81,25,main,115,m,FALSE,314.79,Good,2,Good,,m,m,1
81,25,main,116,v,FALSE,380.99,Good,2,Good,,v,v,1
81,25,main,117,b,FALSE,279.75,Good,2,Good,,b,b,1
81,25,main,118,n,FALSE,351.61,Good,2,Good,,n,n,1
81,25,main,119,m,FALSE,332.05,Good,2,Good,,m,m,1
81,25,main,120,b,FALSE,231.4,Good,2,Good,,b,b,1
81,25,main,121,b,FALSE,250.85,Good,2,Good,,b,b,1
81,25,main,122,v,FALSE,317.97,Good,2,Good,,v,v,1
81,25,main,123,n,FALSE,632.72,Late,1,Late,,n,n,1
81,25,main,124,b,FALSE,416.49,Good,2,Good,,b,b,1
81,25,main,125,m,FALSE,367.34,Good,2,Good,,m,m,1
81,25,main,126,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,126,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
81,25,main,127,b,FALSE,285.28,Good,2,Good,,b,b,1
81,25,main,128,n,FALSE,361.6,Good,2,Good,,n,n,1
81,25,main,129,m,FALSE,367.49,Good,2,Good,,m,m,1
81,25,main,130,b,FALSE,346.06,Good,2,Good,,b,b,1
81,25,main,131,b,FALSE,344.68,Good,2,Good,,b,b,1
81,25,main,132,v,FALSE,399.45,Good,2,Good,,v,v,1
81,25,main,133,n,FALSE,412.29,Good,2,Good,,n,n,1
81,25,main,134,b,FALSE,326.36,Good,2,Good,,b,b,1
81,25,main,135,m,FALSE,360.67,Good,2,Good,,m,m,1
81,25,main,136,v,FALSE,342.21,Good,2,Good,,v,v,1
81,25,main,137,b,FALSE,315.24,Good,2,Good,,b,b,1
81,25,main,138,n,FALSE,298.11,Good,2,Good,,n,n,1
81,25,main,139,m,FALSE,331.13,Good,2,Good,,m,m,1
81,25,main,140,b,FALSE,316.1,Good,2,Good,,b,b,1
81,25,main,141,b,FALSE,315.16,Good,2,Good,,b,b,1
81,25,main,142,v,FALSE,364.02,Good,2,Good,,v,v,1
81,25,main,143,n,FALSE,409.87,Good,2,Good,,n,n,1
81,25,main,144,b,FALSE,347.09,Good,2,Good,,b,b,1
81,25,main,145,m,FALSE,312.72,Good,2,Good,,m,m,1
81,25,main,146,v,FALSE,381.14,Good,2,Good,,v,v,1
81,25,main,147,b,FALSE,262.81,Good,2,Good,,b,b,1
81,25,main,148,n,FALSE,314.08,Good,2,Good,,n,n,1
81,25,main,149,m,FALSE,282.72,Good,2,Good,,m,m,1
81,25,main,150,b,FALSE,299.73,Good,2,Good,,b,b,1
81,25,main,151,b,FALSE,294.17,Good,2,Good,,b,b,1
81,25,main,152,v,FALSE,316.68,Good,2,Good,,v,v,1
81,25,main,153,n,FALSE,328.68,Good,2,Good,,n,n,1
81,25,main,154,b,FALSE,383.87,Good,2,Good,,b,b,1
81,25,main,155,m,FALSE,344.08,Good,2,Good,,m,m,1
81,25,main,156,v,FALSE,413.9,Good,2,Good,,v,v,1
81,25,main,157,b,FALSE,279.45,Good,2,Good,,b,b,1
81,25,main,158,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
81,25,main,158,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
81,25,main,159,m,FALSE,349.7,Good,2,Good,,m,m,1
81,25,main,160,b,FALSE,296.75,Good,2,Good,,b,b,1
81,25,main,161,b,FALSE,232.37,Good,2,Good,,b,b,1
81,25,main,162,v,FALSE,334.12,Good,2,Good,,v,v,1
81,25,main,163,n,FALSE,331.12,Good,2,Good,,n,n,1
81,25,main,164,b,FALSE,311.16,Good,2,Good,,b,b,1
81,25,main,165,m,FALSE,282.06,Good,2,Good,,m,m,1
81,25,main,166,v,FALSE,413.18,Good,2,Good,,v,v,1
81,25,main,167,b,FALSE,345.72,Good,2,Good,,b,b,1
81,25,main,168,n,FALSE,380.54,Good,2,Good,,n,n,1
81,25,main,169,m,FALSE,362.12,Good,2,Good,,m,m,1
81,25,main,170,b,FALSE,262.32,Good,2,Good,,b,b,1
81,25,main,171,b,FALSE,233.4,Good,2,Good,,b,b,1
81,25,main,172,v,FALSE,281.29,Good,2,Good,,v,v,1
81,25,main,173,n,FALSE,333.1,Good,2,Good,,n,n,1
81,25,main,174,b,FALSE,247.81,Good,2,Good,,b,b,1
81,25,main,175,m,FALSE,204.51,Good,2,Good,,m,m,1
81,25,main,176,v,FALSE,362.7,Good,2,Good,,v,v,1
81,25,main,177,b,FALSE,315.65,Good,2,Good,,b,b,1
81,25,main,178,n,FALSE,331.05,Good,2,Good,,n,n,1
81,25,main,179,m,FALSE,350.17,Good,2,Good,,m,m,1
81,25,main,180,b,FALSE,248.33,Good,2,Good,,b,b,1
81,25,main,181,b,FALSE,180.49,Great,3,Great,,b,b,1
81,25,main,182,v,FALSE,297.2,Good,2,Good,,v,v,1
81,25,main,183,n,FALSE,250.33,Good,2,Good,,n,n,1
81,25,main,184,b,FALSE,165.58,Great,3,Great,,b,b,1
81,25,main,185,m,FALSE,199.38,Great,3,Great,,m,m,1
81,25,main,186,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,186,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
81,25,main,187,b,FALSE,295.28,Good,2,Good,,b,b,1
81,25,main,188,n,FALSE,313.19,Good,2,Good,,n,n,1
81,25,main,189,m,FALSE,361.61,Good,2,Good,,m,m,1
81,25,main,190,b,FALSE,312.38,Good,2,Good,,b,b,1
81,25,main,191,b,FALSE,315.49,Good,2,Good,,b,b,1
81,25,main,192,v,FALSE,349.13,Good,2,Good,,v,v,1
81,25,main,193,n,FALSE,332.06,Good,2,Good,,n,n,1
81,25,main,194,b,FALSE,282.71,Good,2,Good,,b,b,1
81,25,main,195,m,FALSE,198.44,Great,3,Great,,m,m,1
81,25,main,196,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,196,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
81,25,main,197,b,FALSE,267.31,Good,2,Good,,b,b,1
81,25,main,198,n,FALSE,364.03,Good,2,Good,,n,n,1
81,25,main,199,m,FALSE,313.05,Good,2,Good,,m,m,1
81,25,main,200,b,FALSE,314.97,Good,2,Good,,b,b,1
81,25,main,201,b,FALSE,300.93,Good,2,Good,,b,b,1
81,25,main,202,v,FALSE,533.17,Late,1,Late,,v,v,1
81,25,main,203,n,FALSE,809.04,Late,1,Late,,n,n,1
81,25,main,204,b,FALSE,429.83,Good,2,Good,,b,b,1
81,25,main,205,m,FALSE,317.17,Good,2,Good,,m,m,1
81,25,main,206,v,FALSE,380.98,Good,2,Good,,v,v,1
81,25,main,207,b,FALSE,261.34,Good,2,Good,,b,b,1
81,25,main,208,n,FALSE,268.04,Good,2,Good,,n,n,1
81,25,main,209,m,FALSE,344.05,Good,2,Good,,m,m,1
81,25,main,210,b,FALSE,196.44,Great,3,Great,,b,b,1
81,25,main,211,b,FALSE,183.83,Great,3,Great,,b,b,1
81,25,main,212,v,FALSE,212.42,Good,2,Good,,v,v,1
81,25,main,213,n,FALSE,232.37,Good,2,Good,,n,n,1
81,25,main,214,b,FALSE,202.52,Good,2,Good,,b,b,1
81,25,main,215,m,FALSE,218.4,Good,2,Good,,m,m,1
81,25,main,216,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
81,25,main,217,b,FALSE,231.49,Good,2,Good,,b,b,1
81,25,main,218,n,FALSE,244.91,Good,2,Good,,n,n,1
81,25,main,219,m,FALSE,214.4,Good,2,Good,,m,m,1
81,25,main,220,b,FALSE,250.38,Good,2,Good,,b,b,1
81,25,main,221,b,FALSE,198.22,Great,3,Great,,b,b,1
81,25,main,222,v,FALSE,168.62,Great,3,Great,,v,v,1
81,25,main,223,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
81,25,main,224,b,FALSE,232.42,Good,2,Good,,b,b,1
81,25,main,225,m,FALSE,295.24,Good,2,Good,,m,m,1
81,25,main,226,v,FALSE,366.07,Good,2,Good,,v,v,1
81,25,main,227,b,FALSE,282.28,Good,2,Good,,b,b,1
81,25,main,228,n,FALSE,250.29,Good,2,Good,,n,n,1
81,25,main,229,m,FALSE,298.21,Good,2,Good,,m,m,1
81,25,main,230,b,FALSE,181.49,Great,3,Great,,b,b,1
81,25,main,231,b,FALSE,198.43,Great,3,Great,,b,b,1
81,25,main,232,v,FALSE,198.5,Great,3,Great,,v,v,1
81,25,main,233,n,FALSE,278.75,Good,2,Good,,n,n,1
81,25,main,234,b,FALSE,176.53,Great,3,Great,,b,b,1
81,25,main,235,m,FALSE,164.04,Great,3,Great,,m,m,1
81,25,main,236,v,FALSE,232.4,Good,2,Good,,v,v,1
81,25,main,237,b,FALSE,182.17,Great,3,Great,,b,b,1
81,25,main,238,n,FALSE,212.46,Good,2,Good,,n,n,1
81,25,main,239,m,FALSE,195.31,Great,3,Great,,m,m,1
81,25,main,240,b,FALSE,179.54,Great,3,Great,,b,b,1
81,25,main,241,b,FALSE,186.06,Great,3,Great,,b,b,1
81,25,main,242,v,FALSE,129.63,Great,3,Great,,v,v,1
81,25,main,243,n,FALSE,230.38,Good,2,Good,,n,n,1
81,25,main,244,b,FALSE,181.52,Great,3,Great,,b,b,1
81,25,main,245,m,FALSE,182.48,Great,3,Great,,m,m,1
81,25,main,245,m,FALSE,0,Miss,-2,Miss!,incorrect_key,v,m,1
81,25,main,246,v,FALSE,317.24,Good,2,Good,,v,v,1
81,25,main,247,b,FALSE,313.12,Good,2,Good,,b,b,1
81,25,main,248,n,FALSE,347.08,Good,2,Good,,n,n,1
81,25,main,249,m,FALSE,280.3,Good,2,Good,,m,m,1
81,25,main,250,b,FALSE,281.24,Good,2,Good,,b,b,1
81,25,main,251,b,FALSE,232.33,Good,2,Good,,b,b,1
81,25,main,252,v,FALSE,200.51,Good,2,Good,,v,v,1
81,25,main,253,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
81,25,main,253,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
81,25,main,254,b,FALSE,203.05,Good,2,Good,,b,b,1
81,25,main,255,m,FALSE,214.96,Good,2,Good,,m,m,1
81,25,main,256,v,FALSE,329.44,Good,2,Good,,v,v,1
81,25,main,257,b,FALSE,196.47,Great,3,Great,,b,b,1
81,25,main,258,n,FALSE,233.28,Good,2,Good,,n,n,1
81,25,main,259,m,FALSE,231.9,Good,2,Good,,m,m,1
81,25,main,260,b,FALSE,147.61,Great,3,Great,,b,b,1
81,25,main,261,b,FALSE,183.58,Great,3,Great,,b,b,1
81,25,main,262,v,FALSE,199.99,Great,3,Great,,v,v,1
81,25,main,263,n,FALSE,279.8,Good,2,Good,,n,n,1
81,25,main,264,b,FALSE,169.53,Great,3,Great,,b,b,1
81,25,main,265,m,FALSE,165.5,Great,3,Great,,m,m,1
81,25,main,266,v,FALSE,33.89,Great,3,Great,,v,v,1
81,25,main,267,b,FALSE,201.41,Good,2,Good,,b,b,1
81,25,main,268,n,FALSE,578.43,Late,1,Late,,n,n,1
81,25,main,268,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
81,25,main,269,m,FALSE,381.04,Good,2,Good,,m,m,1
81,25,main,270,b,FALSE,217.01,Good,2,Good,,b,b,1
81,25,main,271,b,FALSE,198.6,Great,3,Great,,b,b,1
81,25,main,272,v,FALSE,184.47,Great,3,Great,,v,v,1
81,25,main,273,n,FALSE,199.51,Great,3,Great,,n,n,1
81,25,main,273,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
81,25,main,274,b,FALSE,181.51,Great,3,Great,,b,b,1
81,25,main,275,m,FALSE,233.43,Good,2,Good,,m,m,1
81,25,main,276,v,FALSE,182.52,Great,3,Great,,v,v,1
81,25,main,277,b,FALSE,168.63,Great,3,Great,,b,b,1
81,25,main,278,n,FALSE,182.44,Great,3,Great,,n,n,1
81,25,main,279,m,FALSE,199.94,Great,3,Great,,m,m,1
81,25,main,280,b,FALSE,163.57,Great,3,Great,,b,b,1
